,date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond,fog,rain,snow,hail,thunder,tornado
1831,23-08-2018 17:30,89,80,69,4.6,NA,South,2,29.52,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1832,23-08-2018 20:30,87,77,66,0,NA,,2,29.6,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1833,23-08-2018 23:30,86,76,66,3.5,NA,West,2,29.6,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1834,24-08-2018 02:30,85,78,73,2.3,NA,West,2,29.57,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1835,24-08-2018 05:30,84,79,80,2.3,NA,NNW,1,29.55,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1836,24-08-2018 08:30,87,79,72,2.3,NA,NNW,2,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1837,24-08-2018 11:30,91,80,64,2.3,NA,South,2,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1838,24-08-2018 14:30,86,81,81,4.6,NA,SSW,2,29.52,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1839,24-08-2018 17:30,85,80,82,0,NA,,2,29.52,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1840,24-08-2018 20:30,84,79,81,0,NA,,2,29.57,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1841,24-08-2018 23:30,83,79,85,0,NA,,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1842,25-08-2018 02:30,82,78,85,0,NA,,1,29.55,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1843,25-08-2018 05:30,82,79,88,0,NA,,1,29.52,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1844,25-08-2018 08:30,84,82,91,0,NA,,1,29.57,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1845,25-08-2018 11:30,88,80,72,0,NA,,2,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1846,25-08-2018 14:30,87,75,60,6.9,NA,NNW,2,29.52,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1847,25-08-2018 17:30,81,78,88,9.2,NA,SW,2,29.51,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1848,25-08-2018 20:30,80,78,93,9.2,NA,SW,1,29.55,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1849,25-08-2018 23:30,79,78,97,6.9,NA,SW,1,29.55,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1850,26-08-2018 02:30,77,77,99,4.6,NA,SW,1,29.51,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1851,26-08-2018 05:30,76,75,96,4.6,NA,SW,1,29.5,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1852,26-08-2018 08:30,76,76,99,4.6,NA,SW,1,NA,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1853,26-08-2018 11:30,77,76,98,4.6,NA,SW,1,NA,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1854,26-08-2018 14:30,79,78,97,3.5,NA,SW,1,29.46,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1855,26-08-2018 17:30,79,77,92,0,NA,,2,29.43,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1856,26-08-2018 20:30,79,76,89,0,NA,,2,29.47,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1857,26-08-2018 23:30,79,76,89,0,NA,,1,29.5,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1858,27-08-2018 05:30,79,76,89,0,NA,,1,29.49,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1859,27-08-2018 08:30,79,77,92,0,NA,,1,29.56,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1860,27-08-2018 11:30,79,76,89,3.5,NA,SW,1,29.53,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1861,27-08-2018 14:30,84,79,80,2.3,NA,SW,2,29.47,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1862,27-08-2018 17:30,84,79,80,4.6,NA,SW,2,29.45,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1863,27-08-2018 23:30,81,77,84,3.5,NA,WSW,2,NA,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1864,28-08-2018 02:30,80,77,87,0,NA,,1,29.51,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1865,28-08-2018 05:30,80,76,84,2.3,NA,SW,1,29.51,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1866,28-08-2018 08:30,82,80,91,0,NA,,2,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1867,28-08-2018 11:30,88,78,65,2.3,NA,South,2,29.59,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1868,28-08-2018 14:30,87,80,73,6.9,NA,South,2,29.55,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1869,28-08-2018 17:30,85,80,82,6.9,NA,South,2,29.52,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1870,28-08-2018 20:30,83,79,85,0,NA,,2,29.6,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1871,28-08-2018 23:30,83,79,85,0,NA,,2,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1872,29-08-2018 02:30,82,80,90,0,NA,,1,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1873,29-08-2018 05:30,81,78,88,2.3,NA,NW,1,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1874,29-08-2018 08:30,82,80,91,0,NA,,1,29.66,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1875,29-08-2018 11:30,87,81,77,4.6,NA,SSW,2,29.65,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1876,29-08-2018 14:30,82,80,93,2.3,NA,SSW,1,29.6,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1877,29-08-2018 17:30,83,80,86,3.5,NA,SSW,2,29.58,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1878,29-08-2018 20:30,83,82,95,4.6,NA,SSW,1,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1879,29-08-2018 23:30,82,81,96,4.6,NA,SW,1,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1880,30-08-2018 02:30,81,80,98,2.3,NA,SW,1,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1881,30-08-2018 05:30,81,80,97,0,NA,,1,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1882,30-08-2018 08:30,83,81,91,3.5,NA,SW,1,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1883,30-08-2018 11:30,85,79,79,4.6,NA,SSW,2,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1884,30-08-2018 14:30,86,81,81,6.9,NA,SSW,2,29.56,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1885,30-08-2018 17:30,85,81,86,6.9,NA,SSW,2,29.54,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1886,30-08-2018 20:30,85,82,86,9.2,NA,SSW,2,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1887,30-08-2018 23:30,84,82,91,9.2,NA,SSW,1,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1888,31-08-2018 02:30,84,82,91,2.3,NA,SSW,1,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1889,31-08-2018 05:30,82,80,92,0,NA,,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1890,31-08-2018 08:30,84,82,91,0,NA,,1,29.63,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1891,31-08-2018 11:30,89,80,69,9.2,NA,SSW,2,29.62,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1892,31-08-2018 14:30,88,81,76,9.2,NA,SSW,2,29.53,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1893,31-08-2018 17:30,80,76,85,3.5,NA,North,1,29.57,NA,NA,NA,NA,NA,Thunderstorms and Rain,0,1,0,0,1,0
1894,31-08-2018 20:30,80,78,93,2.3,NA,SW,1,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1895,31-08-2018 23:30,80,78,93,0,NA,,1,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1896,01-09-2018 02:30,80,79,96,0,NA,,1,29.58,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1897,01-09-2018 05:30,81,80,94,0,NA,,1,29.6,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1898,01-09-2018 08:30,82,80,91,0,NA,,1,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1899,01-09-2018 11:30,85,81,86,4.6,NA,South,1,29.65,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1900,01-09-2018 14:30,86,81,81,9.2,NA,SSW,2,29.59,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1901,01-09-2018 17:30,81,75,77,6.9,NA,North,2,29.61,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1902,01-09-2018 20:30,81,76,82,0,NA,,2,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1903,01-09-2018 23:30,81,77,84,0,NA,,1,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1904,02-09-2018 02:30,81,77,84,0,NA,,1,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1905,02-09-2018 05:30,80,77,89,0,NA,,1,29.62,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1906,02-09-2018 08:30,82,77,82,0,NA,,1,29.69,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1907,02-09-2018 11:30,87,78,68,4.6,NA,South,2,29.69,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1908,02-09-2018 14:30,87,78,69,6.9,NA,SSW,2,29.61,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1909,02-09-2018 17:30,86,80,78,9.2,NA,SSW,2,29.61,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1910,02-09-2018 20:30,84,79,82,0,NA,,2,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1911,02-09-2018 23:30,83,80,86,0,NA,,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1912,03-09-2018 02:30,82,79,89,0,NA,,1,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1913,03-09-2018 05:30,81,80,94,0,NA,,1,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1914,03-09-2018 08:30,85,80,79,3.5,NA,SSW,2,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1915,03-09-2018 11:30,89,80,68,6.9,NA,SSW,2,29.69,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1916,03-09-2018 14:30,88,80,72,9.2,NA,SSW,2,29.6,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1917,03-09-2018 17:30,86,81,81,9.2,NA,SW,2,29.6,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1918,03-09-2018 20:30,84,79,81,4.6,NA,SW,2,29.66,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1919,03-09-2018 23:30,83,80,86,0,NA,,2,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1920,04-09-2018 02:30,82,80,91,0,NA,,1,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1921,04-09-2018 05:30,81,78,88,0,NA,,1,29.66,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1922,04-09-2018 08:30,85,77,72,2.3,NA,SW,1,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1923,04-09-2018 11:30,89,80,69,4.6,NA,SSW,2,29.68,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1924,04-09-2018 14:30,89,81,72,4.6,NA,South,2,29.6,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1925,04-09-2018 17:30,86,81,81,6.9,NA,South,2,29.59,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1926,04-09-2018 20:30,85,82,86,4.6,NA,SW,2,29.66,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1927,04-09-2018 23:30,82,77,80,6.9,NA,SSW,2,29.65,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1928,05-09-2018 02:30,81,77,83,0,NA,,2,29.61,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1929,05-09-2018 05:30,81,78,86,2.3,NA,West,1,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1930,05-09-2018 08:30,83,77,76,0,NA,,2,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1931,05-09-2018 11:30,85,77,72,0,NA,,2,29.64,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1932,05-09-2018 14:30,86,78,73,0,NA,,1,29.59,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1933,05-09-2018 17:30,84,79,81,4.6,NA,SW,2,29.56,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1934,05-09-2018 20:30,83,80,86,0,NA,,1,29.61,NA,NA,NA,NA,NA,Light Drizzle,0,1,0,0,0,0
1935,05-09-2018 23:30,82,77,82,2.3,NA,SW,1,29.59,NA,NA,NA,NA,NA,Light Drizzle,0,1,0,0,0,0
1936,06-09-2018 02:30,81,78,87,0,NA,,1,29.56,NA,NA,NA,NA,NA,Light Drizzle,0,1,0,0,0,0
1937,06-09-2018 05:30,79,76,88,4.6,NA,SW,1,29.53,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1938,06-09-2018 08:30,78,76,94,4.6,NA,SW,1,29.57,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1939,06-09-2018 11:30,78,76,94,4.6,NA,SW,1,29.56,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1940,06-09-2018 14:30,81,77,83,4.6,NA,SW,1,29.44,NA,NA,NA,NA,NA,Light Drizzle,0,1,0,0,0,0
1941,06-09-2018 17:30,81,77,83,4.6,NA,SW,1,29.44,NA,NA,NA,NA,NA,Light Drizzle,0,1,0,0,0,0
1942,06-09-2018 20:30,79,77,92,2.3,NA,SW,1,29.54,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1943,06-09-2018 23:30,77,77,99,4.6,NA,SW,1,29.55,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1944,07-09-2018 02:30,78,75,89,4.6,NA,SW,1,29.52,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1945,07-09-2018 05:30,80,75,82,4.6,NA,SW,1,NA,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
1946,07-09-2018 08:30,81,75,78,9.2,NA,SSW,2,29.6,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1947,07-09-2018 11:30,88,79,69,6.9,NA,SSW,2,29.61,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1948,07-09-2018 17:30,86,80,77,0,NA,,2,29.58,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1949,07-09-2018 20:30,84,76,72,0,NA,,2,29.65,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1950,07-09-2018 23:30,82,76,76,0,NA,,2,29.67,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1951,08-09-2018 02:30,81,75,78,0,NA,,2,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1952,08-09-2018 05:30,79,74,79,4.6,NA,NW,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1953,08-09-2018 08:30,82,75,73,0,NA,,2,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1954,08-09-2018 11:30,88,75,57,2.3,NA,North,2,29.74,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1955,08-09-2018 14:30,91,79,61,0,NA,,2,29.67,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1956,08-09-2018 17:30,86,76,66,0,NA,,2,29.66,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1957,08-09-2018 20:30,84,74,66,4.6,NA,South,2,29.71,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1958,08-09-2018 23:30,83,78,79,2.3,NA,West,2,29.73,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1959,09-09-2018 02:30,82,77,82,2.3,NA,NW,1,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1960,09-09-2018 05:30,81,77,85,3.5,NA,NW,1,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1961,09-09-2018 08:30,87,79,72,0,NA,,2,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1962,09-09-2018 11:30,89,78,64,0,NA,,2,29.77,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1963,09-09-2018 14:30,91,79,60,2.3,NA,South,2,29.72,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1964,09-09-2018 17:30,87,79,72,6.9,NA,South,2,29.7,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1965,09-09-2018 20:30,86,80,77,4.6,NA,SSW,2,29.76,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1966,09-09-2018 23:30,84,79,82,2.3,NA,SSW,1,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1967,10-09-2018 02:30,82,78,83,2.3,NA,SSW,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1968,10-09-2018 05:30,81,77,83,0,NA,,1,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1969,10-09-2018 08:30,86,81,81,0,NA,,2,29.85,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1970,10-09-2018 11:30,90,80,65,2.3,NA,South,2,29.84,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1971,10-09-2018 14:30,90,81,68,9.2,NA,SSW,2,29.77,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1972,10-09-2018 17:30,86,80,77,11.5,NA,SSW,2,29.76,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1973,10-09-2018 20:30,85,79,77,0,NA,,2,29.83,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1974,10-09-2018 23:30,82,77,82,0,NA,,1,29.83,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1975,11-09-2018 02:30,81,77,83,0,NA,,1,29.8,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1976,11-09-2018 05:30,80,77,87,2.3,NA,NNW,1,29.81,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1977,11-09-2018 08:30,83,79,83,2.3,NA,South,1,29.85,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1978,11-09-2018 11:30,88,79,67,5.8,NA,SSW,2,29.82,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1979,11-09-2018 14:30,91,83,73,4.6,NA,SSW,2,29.75,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1980,11-09-2018 17:30,86,77,68,6.9,NA,NNW,2,29.76,NA,NA,NA,NA,NA,Thunderstorm,0,0,0,0,1,0
1981,11-09-2018 20:30,84,78,76,4.6,NA,SW,2,29.82,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1982,11-09-2018 23:30,81,78,87,0,NA,,1,29.79,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1983,12-09-2018 02:30,81,78,88,0,NA,,1,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1984,12-09-2018 05:30,80,78,93,0,NA,,1,29.77,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1985,12-09-2018 08:30,85,80,81,0,NA,,2,29.81,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1986,12-09-2018 11:30,89,80,68,2.3,NA,South,2,29.78,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1987,12-09-2018 14:30,89,80,69,9.2,NA,SSW,2,29.7,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1988,12-09-2018 17:30,87,79,72,9.2,NA,SSW,2,29.69,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1989,12-09-2018 20:30,85,80,81,6.9,NA,SSW,2,29.71,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1990,12-09-2018 23:30,83,79,85,4.6,NA,SW,2,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1991,13-09-2018 02:30,82,79,88,0,NA,,1,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1992,13-09-2018 05:30,81,78,90,0,NA,,1,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1993,13-09-2018 08:30,87,81,76,0,NA,,2,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1994,13-09-2018 11:30,91,80,64,2.3,NA,South,2,29.75,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1995,13-09-2018 14:30,91,82,67,4.6,NA,South,2,29.66,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1996,13-09-2018 17:30,88,79,68,6.9,NA,SW,2,29.68,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1997,13-09-2018 20:30,85,78,75,4.6,NA,SSW,2,29.72,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1998,13-09-2018 23:30,84,78,78,0,NA,,1,29.73,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1999,14-09-2018 02:30,83,78,80,0,NA,,1,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2000,14-09-2018 05:30,82,77,82,0,NA,,1,29.72,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2001,14-09-2018 08:30,86,78,72,2.3,NA,North,1,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2002,14-09-2018 11:30,90,80,67,2.3,NA,South,2,29.76,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2003,14-09-2018 14:30,91,81,65,6.9,NA,SSW,2,29.7,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2004,14-09-2018 17:30,87,79,71,6.9,NA,SW,2,29.69,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2005,14-09-2018 20:30,86,82,85,4.6,NA,SW,2,29.77,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2006,14-09-2018 23:30,84,79,81,0,NA,,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2007,15-09-2018 02:30,82,79,87,0,NA,,1,29.73,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2008,15-09-2018 05:30,80,77,89,2.3,NA,NW,1,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2009,15-09-2018 08:30,86,77,69,4.6,NA,NNW,2,29.79,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2010,15-09-2018 11:30,92,76,51,5.8,NA,WNW,2,29.76,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2011,15-09-2018 14:30,93,78,54,6.9,NA,North,2,29.68,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2012,15-09-2018 17:30,90,77,58,0,NA,,2,29.68,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2013,15-09-2018 20:30,86,78,73,0,NA,,2,29.74,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014,16-09-2018 02:30,82,77,82,0,NA,,2,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2015,16-09-2018 08:30,84,79,81,2.3,NA,North,1,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2016,16-09-2018 11:30,91,80,63,4.6,NA,NE,2,29.7,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017,16-09-2018 14:30,93,80,59,4.6,NA,East,2,29.62,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2018,16-09-2018 17:30,90,80,66,4.6,NA,East,2,29.65,NA,NA,NA,NA,NA,Thunderstorm,0,0,0,0,1,0
2019,16-09-2018 20:30,79,75,85,5.8,NA,NNW,2,29.71,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2020,16-09-2018 23:30,79,75,85,4.6,NA,NNW,2,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2021,17-09-2018 02:30,78,75,89,2.3,NA,NNW,1,29.66,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2022,17-09-2018 05:30,78,76,90,4.6,NA,NNW,1,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2023,17-09-2018 08:30,81,76,82,6.9,NA,NNW,2,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2024,17-09-2018 11:30,91,78,58,4.6,NA,NNW,2,29.66,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2025,17-09-2018 14:30,95,80,54,4.6,NA,East,2,29.59,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2026,17-09-2018 17:30,90,80,65,2.3,NA,SE,2,29.61,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2027,17-09-2018 20:30,82,76,76,6.9,NA,West,2,29.69,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2028,17-09-2018 23:30,80,75,81,4.6,NA,NW,1,29.69,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2029,18-09-2018 02:30,80,75,80,4.6,NA,NW,1,29.66,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2030,18-09-2018 05:30,78,74,84,4.6,NA,NW,1,29.64,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2031,18-09-2018 08:30,84,79,81,4.6,NA,NNW,1,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
2032,18-09-2018 11:30,91,79,60,6.9,NA,North,2,29.68,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2033,18-09-2018 14:30,96,80,53,4.6,NA,ENE,2,29.59,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2034,18-09-2018 17:30,89,80,68,0,NA,,2,29.61,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2035,18-09-2018 20:30,84,82,91,0,NA,,1,29.68,NA,NA,NA,NA,NA,Light Thunderstorm,0,0,0,0,1,0
